year month day hour temperature nebulosity load estimate
2001 10 16 17 19.8 3.9 48554.5 49306
2001 10 16 18 18.5 3.9 48422 49974.4
2001 10 16 19 17.3 3.9 52813 53641.4
2001 10 16 20 16 3.9 53496.5 53875.4
2001 10 16 21 15.3 3.8 49768.5 50298.9
2001 10 16 22 14.5 3.7 47165 47416.6
2001 10 16 23 13.8 3.6 47925.5 48013.2
2001 10 17 0 13.4 3.4 45409 46209.8
2001 10 17 1 13.1 3.3 42766 43328.5
2001 10 17 2 12.7 3.1 42360 42866.3
2001 10 17 3 12.5 3.2 40057 40647.3
2001 10 17 4 12.4 3.3 38640.5 39364.8
2001 10 17 5 12.2 3.4 39503 40166.4
2001 10 17 6 12.1 3.6 43226.5 43840.8
2001 10 17 7 11.9 3.9 50254.5 51205.2
2001 10 17 8 11.8 4.1 54129 54849.1
2001 10 17 9 13.1 4.6 55249.5 55419.6
2001 10 17 10 14.5 5.2 55544.5 55517
2001 10 17 11 15.8 5.7 55267.5 55305.9
2001 10 17 12 17.3 5.8 54844.5 54764
2001 10 17 13 18.8 5.9 54204.5 54286.8
2001 10 17 14 20.3 6 54056.5 53866.9
2001 10 17 15 20.4 6 52258.5 52415.5
2001 10 17 16 20.5 6.1 51075 51087.5
2001 10 17 17 20.6 6.1 49945 49856
2001 10 17 18 19.6 6.1 50627 50394.3
2001 10 17 19 18.7 6.2 55431 53787.5
2001 10 17 20 17.7 6.2 55052.5 53721.9
2001 10 17 21 17.2 6.2 50816 50196
2001 10 17 22 16.7 6.1 47876.5 47388.7
2001 10 17 23 16.2 6.1 48054.5 48006.1
2001 10 18 0 16.1 6.2 46344 46141.1
2001 10 18 1 15.9 6.3 43488.5 43376.8
2001 10 18 2 15.8 6.4 42910 42902.8
2001 10 18 3 15.5 6.4 40792 40615.6
2001 10 18 4 15.3 6.4 39307.5 39290.8
2001 10 18 5 15 6.4 39909.5 40054.3
2001 10 18 6 14.8 6.4 43436.5 43680.6
2001 10 18 7 14.7 6.4 50820 51132.9
2001 10 18 8 14.5 6.4 54892 54837.3
2001 10 18 9 15 6.3 55148 55376.2
2001 10 18 10 15.4 6.2 55486.5 55484.8
2001 10 18 11 15.9 6.1 55575.5 55330.1
2001 10 18 12 16.6 5.9 55293 54853.4
2001 10 18 13 17.4 5.8 54755.5 54383.6
2001 10 18 14 18.1 5.6 54289 53934.4
2001 10 18 15 18.1 5.5 53103.5 52436.2
2001 10 18 16 18.2 5.3 52099.5 51039.9
2001 10 18 17 18.2 5.2 50958 49869.8
2001 10 18 18 17.4 4.9 51334 50542.3
2001 10 18 19 16.5 4.6 55157.5 54194
2001 10 18 20 15.7 4.3 55086 54047.7
2001 10 18 21 15.3 4.3 51047.5 50385.1
2001 10 18 22 14.9 4.2 48017.5 47495.1
2001 10 18 23 14.5 4.2 48248 48067.9
2001 10 19 0 14.4 4 46294.5 46190.7
2001 10 19 1 14.3 3.9 43608.5 43356.1
2001 10 19 2 14.2 3.7 43184.5 42890.6
2001 10 19 3 14.2 4.4 40920.5 40656.2
2001 10 19 4 14.3 5 39679 39350.3
2001 10 19 5 14.3 5.7 40335.5 40127.4
2001 10 19 6 14.3 5.9 43934 43760.3
2001 10 19 7 14.3 6 50901.5 51226.2
2001 10 19 8 14.3 6.2 55008.5 54951.5
2001 10 19 9 15.1 6.1 55161 55436.9
2001 10 19 10 16 5.9 55188 55425.5
2001 10 19 11 16.8 5.8 55022.5 55172.9
2001 10 19 12 17.7 5.9 54410.5 54733.4
2001 10 19 13 18.6 6 53759 54323.2
2001 10 19 14 19.5 6.1 52905 53944.5
2001 10 19 15 19.6 6 51532.5 52469.2
2001 10 19 16 19.6 5.9 49868 51116.9
2001 10 19 17 19.7 5.8 48821 49942.2
2001 10 19 18 18.9 5.8 49523 50560.7
2001 10 19 19 18.1 5.9 53893 54090
2001 10 19 20 17.3 5.9 53207 53790.6
2001 10 19 21 17.1 5.9 49494 50173.1
2001 10 19 22 17 5.8 46949 47417.2
2001 10 19 23 16.8 5.8 47359.5 48073.6
2001 10 20 0 16.5 5.7 45294.5 45563.6
2001 10 20 1 16.3 5.5 42284.5 42542.8
2001 10 20 2 16 5.4 41600.5 41660
2001 10 20 3 15.9 5.6 38791 38927.7
2001 10 20 4 15.9 5.8 37023.5 37013.7
2001 10 20 5 15.8 6 36518.5 36493.6
2001 10 20 6 15.5 6.1 37596 37375
2001 10 20 7 15.2 6.3 40618 40290.9
2001 10 20 8 14.9 6.4 43468.5 42996.4
2001 10 20 9 15.4 6.5 45445.5 45148.8
2001 10 20 10 15.8 6.6 46738.5 46136.7
2001 10 20 11 16.3 6.7 47009 45990.3
2001 10 20 12 16.7 6.9 47837 46499.1
2001 10 20 13 17 7 48120 46813.7
2001 10 20 14 17.4 7.2 46051.5 45019.6
2001 10 20 15 17.3 7 44362 43159.7
2001 10 20 16 17.1 6.9 42847 41697.5
2001 10 20 17 17 6.7 42092.5 41154.9
2001 10 20 18 16.4 6.8 43459.5 42719.5
2001 10 20 19 15.8 6.8 47689.5 46462.7
2001 10 20 20 15.2 6.9 47332 46883.9
2001 10 20 21 14.7 6.8 44497.5 44257.6
2001 10 20 22 14.2 6.7 42941.5 42710.4
2001 10 20 23 13.7 6.6 44421.5 44093.2
2001 10 21 0 13.5 6.3 42977 42693.2
2001 10 21 1 13.3 6 40367 39776
2001 10 21 2 13.1 5.7 39496.5 38902.4
2001 10 21 3 12.9 5.8 37005 36346
2001 10 21 4 12.6 6 35010.5 34320.1
2001 10 21 5 12.4 6.1 34427.5 33445.8
2001 10 21 6 12.3 6 34739.5 33354.8
2001 10 21 7 12.1 6 35818 34246.4
2001 10 21 8 12 5.9 37228 35810.9
2001 10 21 9 12.9 5.9 39349 38427.9
2001 10 21 10 13.8 5.8 41648.5 40600.3
2001 10 21 11 14.7 5.8 43063 41629.9
2001 10 21 12 15.7 5.4 44016.5 42422.9
2001 10 21 13 16.8 5.1 43795.5 42518.1
2001 10 21 14 17.8 4.7 41236.5 39643.7
2001 10 21 15 17.8 4.7 38912 37554.2
2001 10 21 16 17.7 4.6 37396.5 36093.3
2001 10 21 17 17.7 4.6 36815.5 35818.6
2001 10 21 18 16.7 4.6 38708.5 38153.8
2001 10 21 19 15.8 4.6 44746.5 43038.7
2001 10 21 20 14.8 4.6 46702.5 45214.3
2001 10 21 21 14.2 4.5 44793 43791.6
2001 10 21 22 13.6 4.5 42687.5 42165.3
2001 10 21 23 13 4.4 43707 43216.6
2001 10 22 0 12.6 4.1 42166 41800.9
2001 10 22 1 12.2 3.7 39958.5 39234.6
2001 10 22 2 11.8 3.4 39807 38958.1
2001 10 22 3 11.8 3.6 37680 36960.6
2001 10 22 4 11.8 3.7 36444 35884.8
2001 10 22 5 11.8 3.9 37919.5 37401.9
2001 10 22 6 11.7 4.4 42432.5 41823.9
2001 10 22 7 11.6 4.8 49827.5 49629.3
2001 10 22 8 11.5 5.3 54345 53823.3
2001 10 22 9 12.6 5.5 54681.5 54670.8
2001 10 22 10 13.6 5.6 54749 54942
2001 10 22 11 14.7 5.8 54890 54754.3
2001 10 22 12 15.9 5.8 54556 54346.3
2001 10 22 13 17 5.8 54364 54110.5
2001 10 22 14 18.2 5.8 54156 53718.7
2001 10 22 15 18.3 5.8 52471.5 52201.4
2001 10 22 16 18.5 5.7 51153 50915.7
2001 10 22 17 18.6 5.7 50077 49947.5
2001 10 22 18 17.6 5.8 50549 50802.9
2001 10 22 19 16.6 6 56135 54745
2001 10 22 20 15.6 6.1 55379.5 54347.4
2001 10 22 21 15.2 6 51174.5 50563.2
2001 10 22 22 14.8 5.8 47917 47545.1
2001 10 22 23 14.4 5.7 48570 48108.4
2001 10 23 0 14.3 5.7 46640.5 46629.2
2001 10 23 1 14.1 5.8 43926.5 43824.1
2001 10 23 2 14 5.8 43601.5 43396.8
2001 10 23 3 13.7 5.7 41482.5 41162.9
2001 10 23 4 13.5 5.7 40116 39807.2
2001 10 23 5 13.2 5.6 40836.5 40573.3
2001 10 23 6 13.2 6 44548.5 44228.1
2001 10 23 7 13.1 6.4 51935 51776.5
2001 10 23 8 13.1 6.8 56344 55585.4
2001 10 23 9 13.6 6.7 56502 56057.6
2001 10 23 10 14.2 6.7 56736 56174.5
2001 10 23 11 14.7 6.6 56703 55977.1
2001 10 23 12 15.4 6.5 56139 55473.4
2001 10 23 13 16.2 6.5 55628.5 54981
2001 10 23 14 16.9 6.4 55213 54549.7
2001 10 23 15 16.8 6.1 53962 52992.4
2001 10 23 16 16.8 5.8 52757.5 51607.3
2001 10 23 17 16.7 5.5 51571.5 50684
2001 10 23 18 15.9 5.2 51895 51634
2001 10 23 19 15.1 4.9 56495.5 55476.8
2001 10 23 20 14.3 4.6 55923 54802.6
2001 10 23 21 13.8 4.2 51705 51173.6
2001 10 23 22 13.4 3.9 48924 48358.3
2001 10 23 23 12.9 3.5 49561 48923.6
2001 10 24 0 12.7 3.6 47543.5 47074.2
2001 10 24 1 12.5 3.6 44669.5 44197.4
2001 10 24 2 12.3 3.7 44209.5 43798.7
2001 10 24 3 12.1 3.8 41838.5 41592
2001 10 24 4 11.8 3.8 40569.5 40257.5
2001 10 24 5 11.6 3.9 41264.5 41023.3
2001 10 24 6 11.5 4.2 44843.5 44728.5
2001 10 24 7 11.5 4.6 51316 52234
2001 10 24 8 11.4 4.9 55640.5 56028.5
2001 10 24 9 12.3 4.9 56703.5 56389.2
2001 10 24 10 13.2 4.9 56552.5 56371.3
2001 10 24 11 14.1 4.9 56942 55978.1
2001 10 24 12 15.1 5 56367.5 55380.6
2001 10 24 13 16 5 55515.5 54878.5
2001 10 24 14 17 5.1 55275.5 54365
2001 10 24 15 16.9 5.1 53607.5 52837.8
2001 10 24 16 16.9 5.2 52354 51545.3
2001 10 24 17 16.8 5.2 51475 50748
2001 10 24 18 16 5.1 52458 51789.4
2001 10 24 19 15.2 4.9 57316 55674
2001 10 24 20 14.4 4.8 56180.5 54916.7
2001 10 24 21 14 4.4 52151.5 51307.5
2001 10 24 22 13.5 4.1 49203.5 48559.6
2001 10 24 23 13.1 3.7 49575.5 49098.1
2001 10 25 0 12.9 3.9 47749 47229
2001 10 25 1 12.7 4.1 45114.5 44388.1
2001 10 25 2 12.5 4.3 44968.5 44017.7
2001 10 25 3 12.3 4.4 42621 41805.9
2001 10 25 4 12.2 4.5 41012 40401.7
2001 10 25 5 12 4.6 41624.5 41144.7
2001 10 25 6 11.8 4.6 45435.5 44866.9
2001 10 25 7 11.7 4.5 52624.5 52413.9
2001 10 25 8 11.5 4.5 56917 56220.6
2001 10 25 9 12.4 4.9 56889.5 56541.6
2001 10 25 10 13.3 5.3 56648.5 56552.6
2001 10 25 11 14.2 5.7 56405 56231.4
2001 10 25 12 15.3 5.7 55871.5 55576.4
2001 10 25 13 16.3 5.7 55325.5 55042.9
2001 10 25 14 17.4 5.7 54629 54502.4
2001 10 25 15 17.4 5.6 53096.5 52938.2
2001 10 25 16 17.4 5.6 51971.5 51632.6
2001 10 25 17 17.4 5.5 50788.5 50822.5
2001 10 25 18 16.2 5.4 51704 51954.8
2001 10 25 19 15.1 5.4 57066 55973.7
2001 10 25 20 13.9 5.3 56084 55255.8
2001 10 25 21 13.2 4.8 52304.5 51750.6
2001 10 25 22 12.6 4.4 49390 49009.7
2001 10 25 23 11.9 3.9 49730.5 49657.1
2001 10 26 0 11.5 3.7 47935.5 47895.9
2001 10 26 1 11.2 3.6 45159 45044.2
2001 10 26 2 10.8 3.4 44919.5 44735.4
2001 10 26 3 10.5 3.3 42685.5 42572.5
2001 10 26 4 10.2 3.3 41164.5 41207.5
2001 10 26 5 9.9 3.2 41978.5 41990.7
2001 10 26 6 9.8 4 45627 45736.7
2001 10 26 7 9.6 4.8 52766 53326.5
2001 10 26 8 9.5 5.6 57415 57208.8
2001 10 26 9 10.5 5.6 57501.5 57572.7
2001 10 26 10 11.5 5.5 57119 57528.3
2001 10 26 11 12.5 5.5 56438 57090.3
2001 10 26 12 14 5.4 55327 56173.2
2001 10 26 13 15.6 5.3 54881.5 55369.3
2001 10 26 14 17.1 5.2 53793.5 54632.8
2001 10 26 15 17.3 5.1 52001 52983.8
2001 10 26 16 17.6 5 50344 51575.2
2001 10 26 17 17.8 4.9 49172 50749
2001 10 26 18 16.6 4.8 50256.5 51907.7
2001 10 26 19 15.4 4.8 55610 56025.2
2001 10 26 20 14.2 4.7 54846.5 55225.5
2001 10 26 21 13.8 4.9 51432.5 51772.8
2001 10 26 22 13.3 5.2 49081.5 49093.1
2001 10 26 23 12.9 5.4 49729.5 49642
2001 10 27 0 12.7 5.3 47481.5 47112.5
2001 10 27 1 12.6 5.3 44404 44000.6
2001 10 27 2 12.4 5.2 43651.5 43244.7
2001 10 27 3 12.2 5.4 40922 40559.5
2001 10 27 4 12.1 5.5 39064.5 38505.8
2001 10 27 5 11.9 5.7 38536.5 37903.2
2001 10 27 6 11.7 5.9 39614 38896.2
2001 10 27 7 11.5 6.2 42300 41835.4
2001 10 27 8 11.3 6.4 45193.5 44617
2001 10 27 9 12.1 6.5 47162 46794.6
2001 10 27 10 13 6.6 48070 47776.6
2001 10 27 11 13.8 6.7 47933 47474.1
2001 10 27 12 15 6.6 48333.5 47594.2
2001 10 27 13 16.1 6.5 48590.5 47668.2
2001 10 27 14 17.3 6.4 46592.5 45549.4
2001 10 27 15 17.4 6.4 44416.5 43590
2001 10 27 16 17.6 6.3 42965 42047.1
2001 10 27 17 17.7 6.3 42379.5 41777.5
2001 10 27 18 16.8 6 44092.5 43494.9
2001 10 27 19 15.8 5.7 49350.5 47548.4
2001 10 27 20 14.9 5.4 48907.5 47480.4
2001 10 27 21 14.5 5.1 46185.5 45074.1
2001 10 27 22 14 4.7 44546 43783.1
2001 10 27 23 13.6 4.4 45992 45193.2
2001 10 28 0 13.3 4.1 44698 42770.1
2001 10 28 1 12.9 3.8 42035.5 40086.5
2001 10 28 2 12.6 3.5 39788.5 39224.1
2001 10 28 2 12.3 3.7 39788.5 39333.1
2001 10 28 3 12.1 3.9 36645.5 36681.5
2001 10 28 4 11.8 4.1 35805.5 34849.5
2001 10 28 5 11.5 4.4 35811.5 34226.5
2001 10 28 6 11.3 4.7 36550 34338.9
2001 10 28 7 11 5 37840.5 34884.4
2001 10 28 8 12 5.3 39478.5 35985.9
2001 10 28 9 12.9 5.7 41945.5 38751.4
2001 10 28 10 13.9 6 42952 40846.2
2001 10 28 11 15.5 5.7 43202.5 41459.5
2001 10 28 12 17 5.5 43819 42197.5
2001 10 28 13 18.6 5.2 43813 42336
2001 10 28 14 18.8 4.7 41086.5 39447.2
2001 10 28 15 19 4.2 39057 37215.7
2001 10 28 16 19.2 3.7 37710.5 35763.3
2001 10 28 17 18 3.6 38085.5 36059.9
2001 10 28 18 16.7 3.4 44210 40564.9
2001 10 28 19 15.5 3.3 47529.5 44984.3
2001 10 28 20 14.9 3.3 46684 45851.1
2001 10 28 21 14.2 3.3 44837 43257
2001 10 28 22 13.6 3.3 43388 42167.7
2001 10 28 23 13.3 3.7 44656 43164.2
2001 10 29 0 12.9 4.1 42906 41712.3
2001 10 29 1 12.6 4.5 40706 39347.6
2001 10 29 2 12.3 4.8 40509.5 39023.3
2001 10 29 3 12.1 5.1 38444.5 36912
2001 10 29 4 11.8 5.4 37447.5 36012.9
2001 10 29 5 11.6 5.3 38968.5 37708.3
2001 10 29 6 11.5 5.2 43106.5 42147.4
2001 10 29 7 11.3 5.1 48661.5 48806.7
2001 10 29 8 12.1 5 52461 52499.3
2001 10 29 9 13 5 54761 54176.4
2001 10 29 10 13.8 4.9 55387.5 54494.2
2001 10 29 11 15.2 4.7 55398 54019.3
2001 10 29 12 16.5 4.6 55237 53680.2
2001 10 29 13 17.9 4.4 54986.5 53537
2001 10 29 14 18.2 4.6 54587 53099.7
2001 10 29 15 18.6 4.7 52711.5 51563.3
2001 10 29 16 18.9 4.9 51630.5 50590.2
2001 10 29 17 17.6 4.8 51537 50540.1
2001 10 29 18 16.3 4.8 56113 54592.3
2001 10 29 19 15 4.7 58221.5 57545.1
2001 10 29 20 14.4 4.7 54918.5 55369.7
2001 10 29 21 13.7 4.7 51026.5 50082.2
2001 10 29 22 13.1 4.7 48731.5 47688.1
2001 10 29 23 12.7 4.8 49380.5 48228.5
2001 10 30 0 12.4 4.9 47086 46780.4
2001 10 30 1 12 5 44675 44048.6
2001 10 30 2 11.8 4.8 44420 43473
2001 10 30 3 11.6 4.6 42089.5 41086.4
2001 10 30 4 11.4 4.4 40777.5 39933.9
2001 10 30 5 11.3 4.3 41607 40966.6
2001 10 30 6 11.2 4.3 44958 44732.6
2001 10 30 7 11.1 4.2 50267.5 50979.2
2001 10 30 8 12.1 3.9 53602 54224.4
2001 10 30 9 13 3.6 55360 55437.4
2001 10 30 10 14 3.3 55706 55343.6
2001 10 30 11 15.7 2.7 55360.5 54482.2
2001 10 30 12 17.5 2.2 54877 53760.3
2001 10 30 13 19.2 1.6 54255.5 53327.8
2001 10 30 14 19.6 1.7 53834 52675.7
2001 10 30 15 19.9 1.7 52273 51133.2
2001 10 30 16 20.3 1.8 50998 50029.2
2001 10 30 17 19 2.4 50965 49953.8
2001 10 30 18 17.8 3 55657.5 54091.3
2001 10 30 19 16.5 3.6 57921 57089.6
2001 10 30 20 16.2 3.6 54661.5 54614
2001 10 30 21 15.8 3.5 50922.5 49433.9
2001 10 30 22 15.5 3.5 48525.5 47355.8
2001 10 30 23 15.2 3.7 49117 47896.1
2001 10 31 0 15 3.8 46984 45931.2
2001 10 31 1 14.7 4 44479 43245
2001 10 31 2 14.4 4.1 44137 42719.7
2001 10 31 3 14.1 4.2 41867 40333.3
2001 10 31 4 13.8 4.3 40414 39199
2001 10 31 5 13.7 4.5 41112.5 40235.7
2001 10 31 6 13.6 4.6 44515 43921.8
2001 10 31 7 13.5 4.8 49417 50255.7
2001 10 31 8 14 5 52456.5 53787.3
2001 10 31 9 14.6 5.1 54416 55017.4
2001 10 31 10 15.1 5.3 54962.5 55145.4
2001 10 31 11 15.8 5.3 54974.5 54814
2001 10 31 12 16.4 5.4 54713 54549.3
2001 10 31 13 17.1 5.4 54609.5 54312.6
2001 10 31 14 16.7 5.2 54328.5 53889.5
2001 10 31 15 16.3 5 52679.5 52478.6
2001 10 31 16 15.9 4.8 51178 51510.6
2001 10 31 17 14.8 4.4 50887.5 51629.4
2001 10 31 18 13.7 4.1 55015.5 55857.8
2001 10 31 19 12.6 3.7 56573 58673.7
2001 10 31 20 11.9 3.4 53449 56229.7
2001 10 31 21 11.2 3.2 49898 51083.3
2001 10 31 22 10.5 2.9 47993.5 48947.6
2001 10 31 23 9.9 2.7 48747 49638.1
2001 11 1 0 9.4 2.5 46645.5 47066.4
2001 11 1 1 8.8 2.3 43838.5 44138.1
2001 11 1 2 8.3 2.2 43021.5 43215.3
2001 11 1 3 7.9 2.1 40459.5 40442.9
2001 11 1 4 7.4 2 38343.5 38390
2001 11 1 5 7 2.1 37108.5 37452.9
2001 11 1 6 6.7 2.2 37376.5 37572.8
2001 11 1 7 6.3 2.3 38252.5 38504.7
2001 11 1 8 7.4 2.3 39632.5 39668.9
2001 11 1 9 8.5 2.3 41778 42034.1
2001 11 1 10 9.6 2.3 42795 43399.7
2001 11 1 11 10.9 2.5 42757 43688.8
2001 11 1 12 12.1 2.8 43336 44459.4
2001 11 1 13 13.4 3 43758 44751.8
2001 11 1 14 13.4 2.7 41352 42110.4
2001 11 1 15 13.3 2.5 39222.5 39858.1
2001 11 1 16 13.3 2.2 37852 38509
2001 11 1 17 12.1 1.9 38486.5 39166
2001 11 1 18 11 1.5 44530.5 44066.8
2001 11 1 19 9.8 1.2 47506 48060.4
2001 11 1 20 9.1 1.1 46786.5 48314.8
2001 11 1 21 8.5 1.1 45107.5 45766.3
2001 11 1 22 7.8 1 44272 45182.7
2001 11 1 23 7.4 1 45360.5 46540.2
2001 11 2 0 7 1.1 43764 45411.1
2001 11 2 1 6.6 1.1 41703.5 43078.7
2001 11 2 2 6.2 1.1 41659 42870.2
2001 11 2 3 5.8 1.2 39596 40794.5
2001 11 2 4 5.4 1.2 38355.5 39552.7
2001 11 2 5 5.2 1.6 39200.5 40365.2
2001 11 2 6 5 2.1 41650 43087
2001 11 2 7 4.8 2.5 45056 47660.2
2001 11 2 8 6 2.6 47639 50434.9
2001 11 2 9 7.2 2.7 49836 52237.9
2001 11 2 10 8.4 2.8 50189.5 52141.1
2001 11 2 11 9.9 2.8 49783 51357.5
2001 11 2 12 11.5 2.8 50082 51191.5
2001 11 2 13 13 2.8 49936.5 51084.6
2001 11 2 14 13.1 2.9 48448 49820.5
2001 11 2 15 13.2 3.1 46543.5 47934.1
2001 11 2 16 13.3 3.2 45121.5 46825.7
2001 11 2 17 12 3 45767.5 47628.4
2001 11 2 18 10.8 2.8 51816 52622.6
2001 11 2 19 9.5 2.6 54133.5 55676.4
2001 11 2 20 8.8 2.2 51900.5 53828.7
2001 11 2 21 8 1.8 49101 50011.3
2001 11 2 22 7.3 1.4 47525 48783.4
2001 11 2 23 6.9 1.3 48731 50128.7
2001 11 3 0 6.6 1.2 47047 50624.8
2001 11 3 1 6.2 1.1 44536.5 47987.1
2001 11 3 2 5.8 1.1 44258 47460.7
2001 11 3 3 5.4 1.2 41840 44817
2001 11 3 4 5 1.2 40341 43115.2
2001 11 3 5 4.8 1.3 40031.5 42835.9
2001 11 3 6 4.5 1.4 41130.5 43960.9
2001 11 3 7 4.3 1.5 42779 46138.8
2001 11 3 8 5.6 1.8 44299.5 47961.9
2001 11 3 9 7 2.1 46731 50153.4
2001 11 3 10 8.3 2.4 47552 50489.7
2001 11 3 11 10.1 2.4 46986.5 49353.4
2001 11 3 12 12 2.4 47191.5 48952.7
2001 11 3 13 13.8 2.4 47171 48856.3
2001 11 3 14 14 2.5 44979.5 46733.4
2001 11 3 15 14.2 2.6 43043 44582.7
2001 11 3 16 14.4 2.7 42011.5 43257.6
2001 11 3 17 12.9 2.5 42861 44176
2001 11 3 18 11.4 2.4 48838.5 49218.7
2001 11 3 19 9.9 2.2 51471 52772.8
2001 11 3 20 9.1 2 49403.5 51504.5
2001 11 3 21 8.3 1.8 46804 48587
2001 11 3 22 7.5 1.6 46182.5 47978
2001 11 3 23 7 1.5 47606 49716.4
2001 11 4 0 6.6 1.4 46252.5 48272.7
2001 11 4 1 6.1 1.3 43924.5 46053.7
2001 11 4 2 5.9 1.5 43601.5 45554
2001 11 4 3 5.7 1.8 41277.5 42953.2
2001 11 4 4 5.5 2 39341 40960.1
2001 11 4 5 5.3 2.5 38674.5 40215.6
2001 11 4 6 5.2 3 38975 40210.4
2001 11 4 7 5 3.5 39639.5 40678.6
2001 11 4 8 6 3.7 40658.5 41487.5
2001 11 4 9 7 4 43132.5 44111.4
2001 11 4 10 8 4.2 44754.5 45816.4
2001 11 4 11 9.6 4 45239.5 46072.1
2001 11 4 12 11.1 3.7 45642.5 46299.9
2001 11 4 13 12.7 3.5 45592 46167.3
2001 11 4 14 13 3.6 42987.5 43230.5
2001 11 4 15 13.3 3.6 40731.5 40786.6
2001 11 4 16 13.6 3.7 39495.5 39454.7
2001 11 4 17 12.4 3.7 40828.5 40587.6
2001 11 4 18 11.1 3.8 47517.5 45896.7
2001 11 4 19 9.9 3.8 50361 50155.3
2001 11 4 20 9.4 4 49604.5 50452.4
2001 11 4 21 8.9 4.1 47581.5 48555
2001 11 4 22 8.4 4.3 45942 47492.7
2001 11 4 23 8.2 4.6 46862.5 48621.6
2001 11 5 0 8 5 45409 46944.9
2001 11 5 1 7.8 5.3 43307.5 44987.2
2001 11 5 2 7.7 5.7 43539 45022.3
2001 11 5 3 7.5 6.1 41746 42946.2
2001 11 5 4 7.4 6.5 40504.5 41810.3
2001 11 5 5 7.4 6.4 42001.5 43258.3
2001 11 5 6 7.4 6.4 46612 47584.1
2001 11 5 7 7.4 6.3 53508.5 54202
2001 11 5 8 7.9 6.5 56831.5 57848.4
2001 11 5 9 8.5 6.6 58324 59503.7
2001 11 5 10 9 6.8 58887.5 59871.3
2001 11 5 11 9.8 6.7 58701.5 59603.3
2001 11 5 12 10.7 6.7 58329 59176.2
2001 11 5 13 11.5 6.6 58306 59115.5
2001 11 5 14 11.6 6.4 57873 58678.9
2001 11 5 15 11.6 6.2 56249 57017.7
2001 11 5 16 11.7 6 55423 56091.2
2001 11 5 17 10.8 5.6 56243 56817.5
2001 11 5 18 10 5.3 61364 61133.6
2001 11 5 19 9.1 4.9 63076 63425.5
2001 11 5 20 8.6 4.8 59806.5 60465.4
2001 11 5 21 8.1 4.8 55893 55949.2
2001 11 5 22 7.6 4.7 53122.5 53606.7
2001 11 5 23 7.3 4.5 53810 54352.5
2001 11 6 0 6.9 4.2 51633 52806
2001 11 6 1 6.6 4 49280.5 50557
2001 11 6 2 6.6 4.4 49362 50391.1
2001 11 6 3 6.7 4.8 47304.5 47898.8
2001 11 6 4 6.7 5.2 45955 46469.6
2001 11 6 5 6.8 5.6 46804 47210.9
2001 11 6 6 6.9 5.9 50375.5 50782.3
2001 11 6 7 7 6.3 57257 56978.5
2001 11 6 8 7.8 6.3 59731.5 60084.7
2001 11 6 9 8.5 6.3 60654.5 61243.4
2001 11 6 10 9.3 6.3 60695.5 61114
2001 11 6 11 10.2 6.1 60606 60557.6
2001 11 6 12 11.1 5.8 60093.5 59822.3
2001 11 6 13 12 5.6 59898 59435.1
2001 11 6 14 12.2 5.6 59515 58831.8
2001 11 6 15 12.3 5.6 57987.5 57143.7
2001 11 6 16 12.5 5.6 57014 56144.9
2001 11 6 17 12 5.8 57604 56886.5
2001 11 6 18 11.4 5.9 61820 61149.8
2001 11 6 19 10.9 6.1 62872.5 63109.3
2001 11 6 20 10.8 6.1 59685 59679.8
2001 11 6 21 10.7 6.2 56027 55132.9
2001 11 6 22 10.6 6.2 53226 52750.8
2001 11 6 23 10.6 6.2 53545.5 53187.3
2001 11 7 0 10.7 6.2 51413.5 50864.8
2001 11 7 1 10.7 6.2 48628 48441.6
2001 11 7 2 10.7 6.2 48287 48249.7
2001 11 7 3 10.7 6.2 46087 45773.3
2001 11 7 4 10.7 6.2 44438.5 44317.5
2001 11 7 5 10.7 6.2 45195.5 45059.9
2001 11 7 6 10.7 6.1 48703 48713.2
2001 11 7 7 10.7 6.1 54615 54996.5
2001 11 7 8 11.2 6.2 57402.5 58193.3
2001 11 7 9 11.7 6.2 58995.5 59224.3
2001 11 7 10 12.2 6.3 59214.5 59227.4
2001 11 7 11 12.8 6.4 59079.5 58869.2
2001 11 7 12 13.5 6.4 58943.5 58377.6
2001 11 7 13 14.1 6.5 58814.5 58242.5
2001 11 7 14 14 6.6 58896 57886.6
2001 11 7 15 14 6.8 57499 56370.1
2001 11 7 16 13.9 6.9 56523.5 55576.5
2001 11 7 17 13.5 6.9 57464 56263.5
2001 11 7 18 13.2 6.9 61298 60083.8
2001 11 7 19 12.8 6.9 62621.5 61921.5
2001 11 7 20 12.6 6.8 58886 58485.3
2001 11 7 21 12.3 6.8 54807.5 53897.6
2001 11 7 22 12.1 6.7 52366.5 51556.2
2001 11 7 23 12 6.8 52690.5 52016.2
2001 11 8 0 11.8 6.9 50587 49954.8
2001 11 8 1 11.7 7 48078 47447.2
2001 11 8 2 11.6 7 47897.5 47185.7
2001 11 8 3 11.5 7.1 45529.5 44755.1
2001 11 8 4 11.4 7.1 44110 43335
2001 11 8 5 11.3 7.2 44741.5 44144.9
2001 11 8 6 11.1 7.4 48584.5 47926.8
2001 11 8 7 11 7.5 55298.5 54321.9
2001 11 8 8 11.1 7.3 58208 57822.6
2001 11 8 9 11.1 7.2 59148.5 59160.9
2001 11 8 10 11.2 7 59749 59490.9
2001 11 8 11 11.3 6.7 59560.5 59463.7
